title,album,year,lyrics,urls
65 Hunnid,Hell Can Wait,2014,"Birds and the bees,
 come and fuck with a G
Hot as 65 hunnid degrees (65 hunnid degrees)
Hard on a ho, drop your drawers to the floor
Gangsta God, baby get on yo knees (Baby girl get on yo knees)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (65 hunnid)

Runnin' to get to that check, I'm comin'
Jumpin' out of that back seat bustin'
Buss buss missions with the blower as a youngin'
Back when Killa Mo had em coppin' crystal through the prison do'
Feel the 4, when I'm feelin' low, time to stretch a nigga
Ridin through ya section, shit, I hope you got protection with ya
Hop out when the cops out, shit, I'm cold with mine
.45, brown rag, green light, Yoda time

Birds and the bees,
 come and fuck with a G
Hot as 65 hunnid degrees (65 hunnid degrees)
Hard on a ho, drop your drawers to the floor
Gangsta God, baby get on yo knees (Baby girl get on yo knees)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (65 hunnid)

You alone, car full of niggas but you alone
It's time to show how much you love your homies
One nigga outside, two niggas up inside the store
One nigga gon' die, the other two can come along
Gloves with the disguise, bang the set before you blow
Don't stop 'til he drop, don't shoot for the skies or shoot for his toes
I told you before that niggas gotta die for this shit to survive
Is you with it or not? Get to knockin' then
Problem is lot of niggas scared of the consequence
Common sense missin' from your head when the pressure on
Niggas from my home ain't enrolled in the colleges
Fuck a class, junkies hittin' glass, get the money long
Gleamin' with the tints and the stash, no tags
Bumpin' poison on the ave, gettin' cash 'til a nigga gone
And ain't shit wrong with the truth
Got the Juice, would've threw that nigga Bishop off the roof, ayy!

Birds and the bees,
 come and fuck with a G
Hot as 65 hunnid degrees (65 hunnid degrees)
Hard on a ho, drop your drawers to the floor
Gangsta God, baby get on yo knees (Baby girl get on yo knees)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (Block been hot 'bout)
65 hunnid degrees (65 hunnid)",https://genius.com/Vince-staples-65-hunnid-lyrics
Dont Get Chipped,FM!,2018,"Can't wait til I'm rich, I'm finna buy a whole crate of guns
For my naughty Crips, shit I really came from the slums
Time to represent, let me see you bang, where you from?
Dont be acting spooked, I'm a troop, I don't give a fuck
I just wanna live it up, used to make 'em give it up
Flockin' is for hoes, I'ma take somebody soul
He don't give me what he own, now I'm getting what Im owed
You aint seen me at a show? Oh, you missing out
Swear I bring the realest out
Everybody know me who's somebody to know
(Who somebody to know)
Watch me mind my business while Im counting my dough
(While I'm counting my dough)
Stay away from citches who would clown me before
(Who would clown me before)
On the road to riches, they gon' step on your toes
Sammy told me that a change gon' come (Gon come)
I'm not going if my gang won't come (Won't come)
If you see me pull that thang, don't run (Don't run)
Playing ball, if I swing home run

I ain't on that medication
It's only money that I'm chasing, that is all
Represent my location
Don't get chipped, don't get chipped, don't get chipped
Nigga, I ain't got the patience, yeah
I hustle like a mental patient, I'm tryna ball
Let me run my demonstration
Don't get chipped, don't get chipped, don't get chipped

Everybody say it's lonely at the top
I want my homies at the top
My little homie, he got shot
And now I'm moving by my lonely with the .40 and the mop
Finna pull up early morning and somebody getting dropped
I throw a party on your block, like I'm Tommy the clown
Hundred thousand dollar car, bet you proud of me now
Took my mama out the set, house as big as my mouth
Started yelling out requests, so I shot in the crowd, pow
You a fan, I'm the man, it's a difference (It's a difference)
Stop pretending (Stop pretending)
You know you feel it (You know you feel it)
Record deal, but I did it independent (Independent)
If I peel, then somebody going missing
Brandy told me they just wanna be down (Wanna be down)
I'm the nigga that they wanna be now (Wanna be now)
Who done did it like I did it from the hometown?
Started dead broke, but I'm on now

I ain't on that medication
It's only money that I'm chasing, that is all
Represent my location
Don't get chipped, don't get chipped, don't get chipped
Nigga, I ain't got the patience, yeah
I hustle like a mental patient, I'm tryna ball
Let me run my demonstration
Don't get chipped, don't get chipped, don't get chipped",https://genius.com/Vince-staples-dont-get-chipped-lyrics
New earlsweatshirt (Interlude),FM!,2018,"N-n-new Earl Sweatshirt on Big Boy's neighborhood

By my mama crib, it's a lotta Crips (Crips)
I reported nothing, nigga, that's just how it is
You be on that tough shit, it ain't caught up with you yet
16 with that bald fade, Sean John on my chest (Chest)
16 with that bald fade, nigga
I said bye to Vince, went and lost fades on a island
Rest in peace to my pops and the boy Ryland (Rest in peace)
Gotta speak for the dead homies when they time end",https://genius.com/Vince-staples-new-earlsweatshirt-interlude-lyrics
SAMO,Big Fish Theory,2017,"Way up, way up
Way up, way up

Same old thang
Watch me do the same old thang
If I wrote your ass a love song, could I make it bang?
If I pull up with my gun drawn, run, I make it bang
Homie, tell me where you come from, tell me what you bang
Ain't a damn thing funny, but we laughin' to the bank
Never blow it on a chain, rather blow my fuckin' brain
Decorator came from Spain, blow the budget on an accent couch
What that accent 'bout? Southern California livin'
Daddy in and out of prison, ain't a father to my style
I'm the ODB of the OPB
When I go OT, all the shows sold out
And the hoes show out, tryna be a baby mama
Tryna break a player pockets, that's a no no
This day forward, I ain't takin' photos
And we wear our own clothes, we ain't givin' promo no mo'
[Chorus: Vince Staples, (Kilo Kish) & 
A$AP Rocky
]
Just the same old thing (way up, way up)
Watch me do the same old thing
Do the same old thing, do the same old thing (way up, way up)
Watch me do the same old thing, just the same old
Same thing
 (way up, way up, way up, way up)
Same old
Same thing
 (way up, way up, way up, way up)
Chain, big chain, ain't shit changed, same old thing

Win the race or fix your face, your woman on my dinner plate
I'm comin' for that last supper, center seat, I've been a G
I traffic 'cross the interstate
We cracked and launched the murder rate
They know who did the killin', but they didn't see
Want a verse? Issa price. Want a show? Issa fee
We don't do no bargain shoppin', we don't show no empathy
Empty out your pockets, $10,000 fee for that talkin'
Eye contact is an extra five
No doubt in mind, we the best alive
No testifyin', we solid
Never told on my partners
My partna them got bodies
I'm tryna put 'em in 'Raris
They used to put us in G rides, so now I put 'em in college
Put 'em on with this business then put 'em on with your mama
[Chorus: Vince Staples, (Kilo Kish) & 
A$AP Rocky
]
Just the same old thing (way up, way up)
Watch me do the same old thing
Do the same old thing, do the same old thing (way up, way up)
Watch me do the same old thing, just the same old
Same thing
 (way up, way up, way up, way up)
Same old
Same thing
 (way up, way up, way up, way up)
Chain, big chain, ain't shit changed, same old thing

Way up, way up
Way up, way up",https://genius.com/Vince-staples-samo-lyrics
Screen Door,Hell Can Wait,2014,"What's the word, what's the word, what's the word?
You are now about to witness the strength of narcotics

Who's that peekin' in my screen door?
I got what you need, what you fiend for?
Who's that peekin' in my screen door?
I got what you need, what you fiend for?

Bobby Johnson ain't my OG, this ain't no movie role
Pop's was off that O.E., trippin', gettin' his Tookie on
Thunderbird with Gold Ds, a felon and parolee
McDonald's for the Double Cheese, pockets fit a couple C-Notes
Up on the screen door sayin' pack it up and leave but we dont read those
Cause the money comin' faster than your bitch, nigga
All my life I wanted to be a rich nigga
But homie let me proceed
Pop's was moving slow poke, that's way before the codeine
Just methadone and powdered H to junkies with the sour faces
Knocking on the screen door asking for their homie Nate
Ten to twenty each, 4p.m. he leave so don't be late
Mom up off of work asking me if anybody came
To kick it with my dad or was he chilling in the alleyway
He was in the alleyway, that's what he always had me say
Slangin' for them bills he had to pay somebody at the door

Who's that peekin' in my screen door?
I got what you need, what you fiend for?
Who's that peekin' in my screen door?
I got what you need, what you fiend for?
Who's that peekin' in my screen door?
I got what you need, what you fiend for?
Who's that peekin' in my screen door?
I got what you need, what you fiend for?

Pots on top of the furnace, Glocks on top of the kitchen
Table-tables is turning, now my father is trippin'
He shootin', sniffin', and sippin', pigs recruitin' them snitches
Cause testimonies from homies can lead to longer convictions
Police knockin' at my door, pretendin' nobody hear him
Police knockin' down my door with judicial system permission
Contraband in where we livin', hope I don't get thrown away
In the prison dogs are sniffin' backyard full of canes
Catch a case and knock it out, niggas fighting every day
Choppers circle cause a nigga chop hard on the blade
Got broads on the base, slangin' rude, we bangin' too
Where you from?
If they got that back, we clapping coming through
Going dumb, 40's selling water profit from the slums
Since we was young money been the motive
Nigga, get you some guns and dough
Bruh, I love them guns and dough, find me slangin' for the low
Come around, you getting domed, somebody at the door

Who's that peekin' in my screen door?
I got what you need, what you fiend for?
Who's that peekin' in my screen door?
I got what you need, what you fiend for?
Who's that peekin' in my screen door?
I got what you need, what you fiend for?
Who's that peekin' in my screen door?
I got what you need, what you fiend for?

Hanh? Hello? (What's the word?)
Fuck is you doing, mayne? (
Brrp-brrp!
)
Qué pasa, Gotti? What's brackin'? Hanh?
Got five muhfuckers down with that all-dizzy
You know? 'Cause we really out here trippin', my nigga
You know what I'm sayin'? (What's the word?)
Right here wildin', my G (
Brrp-brrp!
)
Whatever you need, I got it
Just come with demands (
ayy!
)
Or get socked on! Hanh? Ayy! Ch-ch-ch!",https://genius.com/Vince-staples-screen-door-lyrics
Party People,Big Fish Theory,2017,"I been fucked since my early days
I been stuck in my worldly ways
Propaganda, press pan the camera
Please don't look at me in my face
Everybody might see my pain
Off the rail, might off myself
Bored with life as I board this plane
Stewardess ask if I need help
Maybe baby, what's your last name
Hopefully it still ain't been changed
Somethin' 'bout ya make me not doubt ya
Awkward silence, my brain scream louder
Askin' when I'm gon' blast myself
Couple problems my cash can't help
Human issues, too strong for tissues
False bravado all masked by wealth

Move your body if you came here to party
If not then pardon me
How I'm supposed to have a good time
When death and destruction's all I see?
Out of sight, I'm out of my mind
The sound of sunshine is callin' me
Good vibrations is all I need
All I need, all I need

Party people, yeah
Party people I like to see you dance
Party people, yeah
Party people I like to see you dance
Party people, move
Party people I like to see you groove
This is how we do, this is how we do

Deja vu from my bayside view
I see black cats in the daytime too
I see black cats on the daytime news
With handcuffed wrists and their skin turned blue
I met God once at a rendezvous and felt star-struck
""Vince, the car's out front""
Got things to do, got to make my moves
I can't miss my flight and miss you too, boo
First class seats is overrated
Won't go 'less they overpay us
Nowadays I'm overdatin'
My dick is strict for procreation
Her lips, my lips stay well acquainted
Her morning moanings is callin' me
Good vibrations is all I need
All I need, all I need

Move your body if you came here to party
If not then pardon me
How I'm supposed to have a good time
When death and destruction's all I see?
Out of sight, I'm out of my mind
The sound of sunshine is callin' me
Good vibrations is all I need
All I need, all I need

Party people, yeah
Party people I like to see you dance
Party people, yeah
Party people I like to see you dance
Party people, move
Party people I like to see you groove
This is how we do, this is how we do",https://genius.com/Vince-staples-party-people-lyrics
Feels Like Summer,FM!,2018,"Big Boy!
Man, whatever day, vibe, month it is
It just feels like summer
You know what I'm saying?
It always feels like summer in the neighborhood, man
When you get a chance to come in
You get a chance to lay back
You get a chance to laugh
You get a chance to chill
Best believe that, man
And being that it always feels like summer
Let's go ahead and make you feel like summer

Summertime in the LB wild
We gon' party 'til the sun or the guns come out
JB first one fouled out playing ball
Now the whole city love you, how?
Boy we know they wasn't down from the get go
Dirty got a dozen rounds, better get low
Lil Johnny gave his life for this shit
All he got was a plot and a bottle from the Winco
Still North Side, Parkside, Vince though
Two N's, new friends, we skip those
Try finessin' my way into Heaven
Might hit that gate, might fall from grace
Splat, on the concrete, real street runner
First month still feel like summer
Cold weather won't stop no gunner
Wrong hat, wrong day, I'll kill my brother

Ayy, summertime in the LB
Know it ain't shit a broke nigga gon' tell me now
Drop top with the top down now
All the bad bitches gon' feel me now, ayy
Oh, oh, oh, oh, oh, oh, oh, yeah

Scared money don't make money, hey
White man wan' take from me, hey
White fans at the Coachella, hey
Never been touched, niggas know better, hey (Ooh yeah)
Same ways since summer school, Baby J
Either I'ma make the news or make a play
Passed Alyssa house, could've took a different route
Wouldn't be without, think about her every day
Moved on, life fast like that
Still struggle with the past, I'm strapped
Somebody gotta watch my back
Everybody wanna count my bag
Ease off me, these streets taught me
Speak softly, please don't taunt me
Knew when Vicky 'nem stayed on eighth
If they killed me, then I'd be great
Now they lookin' at me

Summertime in the LB
Know it ain't shit a broke nigga gon' tell me now
Drop top with the top down now
All the bad bitches gon' feel me now, ayy
Oh, oh, oh, oh, oh, oh, oh, yeah

There it is, man
I told y'all, feels like summer no matter when it is, man
It always feels like summer in the Neighborhood
And being that it feels like summer, let's do this man
Let's go outside",https://genius.com/Vince-staples-feels-like-summer-lyrics
Homage,Big Fish Theory,2017,"Go stupid
Don't think too much, you gon' lose it
Just lose yourself in the music
Get off your ass and move that thang, girl
All my girls is my main girl
'Round the world in them planes
Still ain't changed, still slightly deranged
Still O.C., I won't be restrained, girl

These niggas won't hold me back
These niggas won't hold me back
These niggas won't hold me back
These niggas won't hold me back
These hoes won't hold me back
These hoes won't hold me back
These hoes won't hold me back
These hoes won't hold me back

Outrun my gun, I'm the bigshot now
Prima Donna had them like ""wow!""
Hitchcock of my modern day
Where the fuck is my VMA?
Where the fuck is my Grammy?
Supermodels wearin' no panties
Supercars, not drivin' no Camry
Fresh meals on the table, no Rally's

These niggas won't hold me back
These niggas won't hold me back
These niggas won't hold me back
These niggas won't hold me back
These hoes won't hold me back
These hoes won't hold me back
These hoes won't hold me back
These hoes won't hold me back

My girlfriend looks like she's from Gilmore
Dance on my Benz like we from Fillmore
This my ghetto story, crescendo
Coupe with them same windows as limos
Won't no label have me in limbo
Too much tempo, in Richard Prince mode
Robert Longo, black as the Congo
Pay me pronto, or it's no convo

I'm on a new level
I am too cultured and too ghetto
If you knew better you'd do better
But then you would know why the world on my penis
Please do not treat me like I'm not a genius
I'm runnin' on empty, the new River Phoenix
I'm out in Bristol, bro from the ends got a pistol
The bro from the ends down to get you

These niggas won't hold me back
These niggas won't hold me back
These niggas won't hold me back
These niggas won't hold me back
These hoes won't hold me back
These hoes won't hold me back
These hoes won't hold me back
These hoes won't hold me back

Was a pleasure to meet you
Long time ago I creeped through
Now whenever I see you
Can't figure where did I meet you
Everything see through
Your face, that smile, I see you
Nowadays I don't see you
Mostly 'cause I don't need to",https://genius.com/Vince-staples-homage-lyrics
3230,Summertime 06,2015,"Hittin' corners
Thuggin' with the blower, barrel louder than a motor
Keep the engine runnin' when a nigga run up on ya
Another day in sunny California
The Feds takin' pictures and they tappin' Motorolas
Everybody snitchin', gotta live with paranoia
A soldier since the stroller, ask my mama if you doubt that
Homie where ya clout at? You ain't ever push nobody's scalp back
45, 9s 'round 9 in the AM
Yesterday I sat and prayed, today I'm finna take it
A week ago, they killed my bro, that's been the price of bangin'
Since my granny Alameda days, robbin' cause we need a raise
Fingers do the talkin' when the Cs do the walkin'
And the Cs been polluted, baptism for these shooters
Seventh grade, I went to OCA,
 
hoopin' up at Lueder's
With my Ru from Campanella we was crashin' shit together

Three, two, three, zero

3230 Poppy St
, 
we ain't chasin', they brought the beef
Used to the sounds of violence, my neighbors ain't never call police
Call it followin' protocols, spark it if you don't know the call
Got this bitch that live off of Market that's down to hold the heat
Turnin' water and power off, got us impatient, powered up
Evictions notices go unnoticed, the final hours up
Livin' off of borrowed time, committin' crimes that's organized
Fortress wasn't fortified, just tryna build my castle up
Dollar and a dream, at night time we maskin' up
The deadly game of tag, the older generations passed to us
I got a clip that's long enough to shoot until the casket come
With it 'till that casket drop, they droppin' when that magnum pop",https://genius.com/Vince-staples-3230-lyrics
Birds & Bees,Summertime 06,2015,"Birds and the bees, they wannabes, they'll never fuck with me
Birds and the bees, they wannabes, they'll never fuck with me
Birds and the bees, they wannabes, they'll never fuck with me
Birds and the bees, they wannabes, they'll never fuck with me

Rounds up in that chamber, I'm a gangsta like my daddy
My mama caused another problem when she had me
They found another dead body in the alley
They found another dead body in the alleyway
Stacking paper, I'm a gangsta like my granny
It's money over everything if you ask me
They found another dead body in the alley
They found another dead body in the alleyway
I'm ""stop-and-pop""-ing like a shooting guard
My seat is back, I'm too relaxed, not moving out this car
I shot your child, so what? You know we wilding after dark
The sun come down and guns come out, you know Ramona Park
Bandana brown, my skin is brown, I'm fighting with the law
We running 'round the city, east, west and the north
G check, better leap if you feeling frog
You with the shit, get your feet wet with the sharks

Not a choice
In my world
Choose to fly or fall
Oh
So if you fall
In my world
Choose to fly or
Fall

Birds and the bees, they wannabes, they'll never fuck with me
Birds and the bees, they wannabes, they'll never fuck with me
Birds and the bees, they wannabes, they'll never fuck with me
Birds and the bees, they wannabes, they'll never fuck with me

Rounds up in that chamber, I'm a gangsta like my daddy",https://genius.com/Vince-staples-birds-and-bees-lyrics
Tweakin,FM!,2018,"This for the ones
(Never had none and never been bums)
Live by the gun
(Die by the gun, rise 'fore the sun)
Grind for the goals
(World for my girl, lies for the hoes)
Slide for the Cros
(Ride for the Cro's, nine to your dome)

Warhol on the wall, ball 'til you fall
Never text, never call, I suggest you applaud
Im the set's synagogue, get blessed by the god
Don't get clapped on
Just a young black man with a backbone
In a black Comme Homme, Comme Black on
In the Batmobile, black, no chrome, yeah
When Jabari died, was off the porch for homicides
Then when Half had died, I bought some things to pass the guys
But when Johnny died, all I had was shows booked
Down to burn in Hell, I don't care how my soul look
I know you gon' tell, I can tell by your froze look
But I love you still, flaws and all, you my dawg
Put me behind bars and all 'cause we came up at the Park
It's just crazy seein' everybody change when things get hard

We just lost somebody else this weekend, no, no
Think that I am jumping off the deep end, yeah, yeah
Nothing out of something, now its leaving
Tryna find my peace of mind, its fleeting
I'm tweakin, I'm tweakin'
I'm tweakin, I'm tweakin'
I'm tweakin', I'm tweakin'
I'm tweakin', I'm tweakin'

Look at how far we done came (Yeah, yeah)
Now I'm a face and a name (Yeah, yeah)
Just got a call 'bout my tweets (Tweets, yeah)
Told me to watch what I'm sayin' (Sayin', yeah)
Just got a call 'bout the streets (Streets, yeah)
Told me to watch for a Jeep (Jeep, yeah)
Liberty lurking the east (East, yeah)
They hoppin' out, ready to squeeze (Squeeze, yeah)
Niggas emotional nowadays
Lyin', they hidin' they coward ways
Cryin' in court when they catch a case
Off of the porch in eleventh grade
Calling her weak when my mama prayed
Prolly why none of my karma came
Just put the Benz in my mama name
(Family first like Hungarians)
Had me up in church at a young age
Should've had the nigga at the gun range
Woulda been a lot more useful, shit
Who up in the pulpit, truthful shit
Rich or poor people gon' use the shit
Might as well go and get used to it
Tryna get rich, get everybody fed
But everybody dead (Everybody dead)

We just lost somebody else this weekend, no, no
Think that I am jumping off the deep end, yeah, yeah
Nothing out of something, now it's leaving
Tryna find my piece of mind, it's fleeting
I'm tweakin', I'm tweakin'
I'm tweakin', I'm tweakin'
I'm tweakin', I'm tweakin'
I'm tweakin', I'm tweakin'

Look how far we came
Look how far we came
Big Boy's Neighborhood, that's ""Tweakin'"" right there, man
Y'all stick around y'all radios right here in Big Boy Neighborhood",https://genius.com/Vince-staples-tweakin-lyrics
Dopeman,Summertime 06,2015,"Tell me what you need, bitch, you know a young nigga got it
Pills to the weed, Poppy Street, niggas 'bout that profit
I'm the dopeman, out here serving dope to niggas' mommas
I'm the dopeman, tell me what you need, I got that

I don't need a gun just to melt a nigga brain
I could pull up to the slums with a quarter-ki of caine
I'm the dopeman
I'm the dopeman
I can get you high, baby, I don't need a plane
You should hurry up and buy, 'cause we selling everything
I'm the dopeman
I'm the dopeman, get with the program
Get with the program

Alright, alright, alright, we gonna do it just like this! I need a kilo of everything you motherfucking got! We tryna set it off! Crack, coke...

Spending summer days selling hay (Hay)
Spending summer nights selling white (White)
Feds setting traps on the A
Yams had the Act' in the ice
Alright, tryna make a dollar bill
Don't hide, pay me mine and get your mama killed
What you need? What you got? Making plays
'Til I'm laid in the grave, getting paid

I don't need a gun (Gun)
Just to melt a nigga brain (Brain)
I could pull up to the slums (Slums)
With a quarter-ki of 'caine ('Caine)
I'm the dopeman (Dope, I'm the man)
I'm the dopeman (Dope, I'm that man)
I can get you high (High)
Baby, I don't need a plane (Plane)
You should hurry up and buy (Buy)
'Cause we selling everything (Everything)
I'm the dopeman (Dope, I'm the man)
I'm the dopeman, get with the program (Dope, I'm the man)
Get with the program",https://genius.com/Vince-staples-dopeman-lyrics
Fire,Hell Can Wait,2014,"School couldn't get me into Heaven
And Heaven couldn't get me in a bitch bed
Bred 11's that I stole on a house lick
Got them clothes, whole Polo outfits
Feelin' like Young Dro, summertime '06
Thirteen years old runnin' my home, ya bitch
Believe that, we was thuggin' on the back street
Catchin' cases, probably finna go to Hell anyway

I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway

Them Yankee hats remind me of my younger days
Dog was a maniac
My momma had me where them babies havin' babies at
My knuckles ashy, knockin' niggas on they ass
People smackin', never lackin', road to riches is a path
Mothafucka watch your ass
And quick raised off WIC, whole bloodline Crips
You dig your own grave when you fuckin' with the Lord
Catch a fade, probably finna go to Hell anyway

I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway
I'm probably finna go to Hell anyway",https://genius.com/Vince-staples-fire-lyrics
Like It Is,Summertime 06,2015,"I tell it like it is, then how it could be
Like it is, then how it could be
I tell it like it tell it how it
I tell it like it tell it how it
I tell it like it is, then how it could be
Like it is, then how it could be
I tell it like it tell it how it
I tell it like it tell it how it
I tell it like it is, then how it could be
Like it is, then how it could be
I tell it like it tell it how it
I tell it like it tell it how it

Heaven or Hell, boy, freedom or jail, boy
A Jansport bag full of shit I could sell for
The high or the low, boy, just me and my homeboys
The police kill us so we made up our own laws
Been fighting this long war, there's shells in this shore's sand
Still young, but a grown man, could tell by my stature
Stacking money and problems as I wait for the rapture
Death never been no threat, I be chilling, relaxing
Everybody bleed

I gotta be, I gotta be, I gotta be the one
To make it up to heaven, despite the things I've done
I gotta be, I gotta be, I gotta be the one
To make my momma proud, feel like her only son
I gotta be, I gotta be, I gotta be the one
With everything I need, with everything I want
I gotta be, I gotta be, I gotta be the one
To do it like nobody has ever done

When I was in seventh grade, my grandfather told me, ""Don't get caught loving the streets, 'cause they never gon' love you back."" But I feel like it's all we got, so it's all we really do love.
 
At the end of the day, I feel like the problem is the people that control it don't really come from here. So they can't do nothing but, you know, look down on us. We look at them, we see somebody that could help; they look at us and all they see is a nigga.
 But it don't really matter anyway. We all gon' die one day, man. One day
.

Do doves cry when a Black man die, or do we croak with crows?
The young catch gunshots, the old catch the Holy Ghost
Ho, I love not, I never seen no pot of gold
Just bar windows and six-fours with no switches
Was broke with no bitches; she love me, though
You'll kill me if it make you richer
What you screaming you my brother for?
Heart is where the hatred is, the brain'll stain 
the love below
And life is what you make it, so I'm making money for my folks

I gotta be, I gotta be, I gotta be the one
To make it up to heaven, despite the things I've done
I gotta be, I gotta be, I gotta be the one
To make my momma proud, feel like her only son
I gotta be, I gotta be, I gotta be the one
With everything I need, with everything I want
I gotta be, I gotta be, I gotta be the one
To do it like nobody has ever done

When most people look at a person who does what I do, they look at us with these preconceived notions, as if it's a set way for us all to be. But we all people at the end of the day, so I wonder why we don't treat each other like it. You looking at a person, telling them that they story don't matter, really no better than me, walking down the street tryna shoot at somebody. 'Cause all we got is these dreams, man, and y'all ain't never had to not have nothing. And that's the last thing you want for anybody is to not really have nothing at all
.

I been through Hell and back, I seen my momma cry
Seen my father hit the crack, then hit the set, then flip the sack
I done seen my homies die, then went on rides to kill 'em back
So how you say you feel me when you never had to get through that?
We live for they amusement like they view us from behind the glass
No matter what we grow into, we never gon' escape our past
So in this cage they made for me exactly where you find me at
Whether it's my time to leave or not, I never turn my back

I gotta be, I gotta be, I gotta be the one
To make it up to heaven, despite the things I've done
I gotta be, I gotta be, I gotta be the one
To make my momma proud, feel like her only son
I gotta be, I gotta be, I gotta be the one
With everything I need, with everything I want
I gotta be, I gotta be, I gotta be the one
To do it like nobody has ever done, nobody has ever done",https://genius.com/Vince-staples-like-it-is-lyrics
Surf,Summertime 06,2015,"Broken home, all I had was my homeboys
Either build or destroy, what you going for?
Just a pawn and a plan tryin' to hold on
When the smoke clear why was the war fought?
'Bout time you abandon the folklore
How you rich but your bitch in an old Ford?
How you black sellin' crack for the white man?
How you real, wouldn't kill for your right hand?
On the stand sworn in with ya right hand
It was all goin' good 'til the rave end
Knife scars on ya neck from ya best friend
Now it's talk,
 
keep a Tec on the nightstand
Every nigga dead to the world 'til his life end

You got it, I armed it, you dreamed it, I start it
You're missin' the target, what more can you ask me for?
You want it, my dearly departed
I cocked back and shot it, what more can you ask me for?

More black kids killed from a pill than the Feds in the projects
In the Planned Parenthood playin' God with ya mom's check
You ain't even been to prom yet
Sixteen, heard you wanna be a star girl
What he charge for the dream that you bought, girl?
What's the price on a life in this dark world?
Couple hundred where I come from
How you sleep when the sun down?
I ain't really tryna judge
They be lookin' for somebody you can love
He was lookin' for somebody he could fuck
Took ya body, wouldn't bother with you none
Spoiled rotten in the bottom of the slums
Caught up in the fun

You got it, I armed it, you dreamed it, I start it
You're missin' the target, what more can you ask me for?
You want it, my dearly departed
I cocked back and shot it, what more can you ask me for?",https://genius.com/Vince-staples-surf-lyrics
Versace Rap,Shyne Coldchain Vol. 1,2011,"I asked my mama what's the key to life, she told me she ain't know
She just try to take it day to day, and pray I make it home
Made me wonder for a second, til I felt my weapon
Falling out my pocket, then walked inside my room before she saw it
Never had a happy home, stability's a problem
Evictions from apartments, prison letters from my father
All a nigga ever knew, if it wasn't for Rashard or Ray
I probably would be shot today, they taught a loc survival
My teachers said I had a vibrant mind, but a tarnished shine
Doing violent crimes, put the money in my pockets
Gave it to my mom, but when a nigga had a chance
Never asked where it was from, happy that I lent a hand
The day my grandfather died, I grew into a man
Around the same time I first pulled a trigger
I prayed it didn't hit him, but after awhile I ain't care
As long as a nigga still here, right?

Never had belief in Christ, cus in the pictures he was white
Same color as the judge that gave my hood repeated life
Sentences for little shit, church I wasn't feeling it
Why the preacher charge tell us everything gon be alright
Knew what it was for, still I felt that it was wrong
Till I heard Chef call himself God in the song
And it all made sense, cus we can't do shit
But look inside the mirror once it all goes wrong
You fix your own problems, tame your own conscience
All that holy water shit is nothing short of nonsense
Not denying Christ, I'm just denying niggas options
Cus prayer never moved my Grandmama out of Compton
I prayed for my cousin, but them niggas still shot him
Invest in a gun, cause them niggas still got them
And won't shit stop em from popping you in broad day
Hope that choir pew bulletproof or you gon' pay

Money was the motive, Florence, California, cutting corners
Trying catch a nigga slipping just to blaze him that Sabonis (what?)
Chamber long as Tommy Chambers nigga meet your maker
As-Salamu leave em lakeside, bells can't save em
When them shells start raining, guess my mama didn't raise me right
Too busy paying Christ to wash away her sins
But I'm the only one that's fucked up in the end?
That's the shit that happens when you put a book before your kids
The only girl I ever loved turned into a bitch
If I ever see her and I got a gun, she getting hit
That's as honest as it gets, I've done a lot of shit
I ain't proud of, but I wouldn't trade it in for Heaven
11 Mac-11's, and a Tre 57
Bet that shit will get to talking if you ever got a question
Never met a person worth trying to impress
So consider this a murder when it's 5 inside your chest",https://genius.com/Vince-staples-versace-rap-lyrics
